--ICPC-2e  Alphabetical Index inverse with filename: ICPC-2e-v.7.0-Alphabetical-index-inverse_CSV.txt
--This file is generated by Norwegian Directorate of eHealth, Norway, Dr.Melleby 2018-02-01
--This file can be downloaded from https://ehelse.no/Sider/ICPC-2e-–-English-version.aspx
--It contains 2054 rows (Uppecase=ICPC Text, Lowercase=Included)
--Columns: ICPC2_Code,Text
--------------------------------------------------------------------------------------------------
"-30";"MEDICAL EXAMINATION/HEALTH EVALUATION-COMPLETE"
"K83";"HEART VALVE DISEASE NOS"
"K83";"non-rheumatic aortic/mitral/pulmonary/tricuspid valve disorder"
"K83";"mitral valve prolapse"
"K84";"non infectious disease of pericardium"
"K84";"other conduction disorders"
"K84";"left bundle-branch block"
"K84";"heart block"
"K84";"HEART DISEASE OTHER"
"K84";"cardiomegaly"
"K84";"cardiomyopathy"
"K84";"cardiac arrest"
"K84";"bundle branch block"
"K85";"elevated blood pressure not meeting criteria for k86 and k87"
"K85";"ELEVATED BLOOD PRESSURE"
"K85";"transient/labile hypertension"
"K86";"essential hypertension"
"K86";"hypertension nos"
"K86";"idiopathic hypertension"
"K86";"HYPERTENSION UNCOMPLICATED"
"K87";"HYPERTENSION COMPLICATED"
"K87";"malignant hypertension"
"K88";"idiopathic/orthostatic hypotension"
"K88";"POSTURAL HYPOTENSION"
"K89";"drop attacks"
"K89";"basilar insufficiency"
"K89";"TRANSIENT CEREBRAL ISCHAEMIA"
"K89";"transient global amnesia"
"K89";"transient ischaemic attack (tia)"
"K90";"subarachnoid haemorrhage"
"K90";"STROKE/CEREBROVASCULAR ACCIDENT"
"K90";"apoplexy"
"K90";"cerebral embolism/infarction/thrombosis/occlusion/ stenosis/haemorrhage"
"K90";"cerebrovascular accident  (cva)"
"K91";"cerebral aneurysm"
"K91";"CEREBROVASCULAR DISEASE"
"K91";"sequelae of stroke"
"K92";"raynaud's syndrome"
"K92";"vasospasm"
"K92";"limb ischaemia"
"K92";"intermittent claudication"
"K92";"gangrene"
"K92";"ATHEROSCLEROSIS/PERIPHERAL VASCULAR DISEASE"
"K92";"endarteritis"
"K92";"atheroma"
"K92";"arterial embolism/thrombosis/stenosis"
"K92";"arteriosclerosis"
"K93";"PULMONARY EMBOLISM"
"K93";"pulmonary (artery/vein) infarction"
"K93";"thromboembolism"
"K93";"thrombosis"
"K94";"superficial/deep vein thrombosis"
"K94";"portal thrombosis"
"K94";"phlebothrombosis"
"K94";"PHLEBITIS/THROMBOPHLEBITIS"
"K95";"VARICOSE VEINS OF LEG"
"K95";"varicose eczema"
"K95";"venous insufficiency"
"K95";"venous stasis"
"K96";"varicose veins of anus/rectum"
"K96";"thrombosed external haemorrhoids"
"K96";"residual haemorrhoidal skin tag"
"K96";"perianal haematoma"
"K96";"piles"
"K96";"internal haemorrhoids with/without complications"
"K96";"HAEMORRHOIDS"
"K99";"CARDIOVASCULAR DISEASE OTHER"
"K99";"arteriovenous fistula"
"K99";"arteritis"
"K99";"aortic aneurysm"
"K99";"polyarteritis nodosa"
"K99";"other aneurysm"
"K99";"lymphoedema"
"K99";"oesophageal varices"
"K99";"varicose veins of sites other than lower extremities"
"K99";"vasculitis"
"L01";"pain attributed to cervical spine/musculoskeletal system"
"L01";"NECK SYMPTOM/COMPLAINT"
"L02";"BACK SYMPTOM/COMPLAINT"
"L02";"backache nos"
"L02";"thoracic back pain"
"L03";"lumbago"
"L03";"lumbalgia"
"L03";"back pain (lumbar/sacroiliac)"
"L03";"coccydynia"
"L03";"LOW BACK SYMPTOM/COMPLAINT"
"L04";"CHEST SYMPTOM/COMPLAINT"
"L04";"chest pain attributed to musculoskeletal system"
"L05";"FLANK/AXILLA SYMPTOM/COMPLAINT"
"L05";"loin pain"
"L07";"temporomandibular joint symptom"
"L07";"JAW SYMPTOM/COMPLAINT"
"L08";"SHOULDER SYMPTOM/COMPLAINT"
"L09";"ARM SYMPTOM/COMPLAINT"
"L10";"ELBOW SYMPTOM/COMPLAINT"
"L11";"WRIST SYMPTOM/COMPLAINT"
"L12";"HAND/FINGER SYMPTOM/COMPLAINT"
"L13";"HIP SYMPTOM/COMPLAINT"
"L14";"LEG/THIGH SYMPTOM/COMPLAINT"
"L14";"leg cramps"
"L15";"KNEE SYMPTOM/COMPLAINT"
"L16";"ANKLE SYMPTOM/COMPLAINT"
"L17";"FOOT/TOE SYMPTOM/COMPLAINT"
"L17";"metatarsalgia"
"L18";"myalgia"
"L18";"panniculitis"
"L18";"fibrositis"
"L18";"fibromyalgia"
"L18";"rheumatism"
"L18";"MUSCLE PAIN"
"L19";"MUSCLE SYMPTOM/COMPLAINT NOS"
"L19";"atrophy/wasting/weakness of muscle"
"L19";"muscle stiffness/strain"
"L20";"pain/stiffness/weakness in joint"
"L20";"arthralgia"
"L20";"effusion/swelling of joint"
"L20";"JOINT SYMPTOM/COMPLAINT NOS"
"L26";"FEAR OF CANCER MUSCULOSKELETAL"
"L27";"FEAR OF MUSCULOSKELETAL DISEASE OTHER"
"L28";"LIMITED FUNCTION/DISABILITY (L)"
"L29";"MUSCULOSKELETAL SYMPTOM/COMPLAINT OTHER"
"L29";"'growing pains' in a child"
"L70";"infective tenosynovitis"
"L70";"osteomyelitis"
"L70";"pyogenic arthritis"
"L70";"INFECTION OF MUSCULOSKELETAL SYSTEM"
"L71";"MALIGNANT NEOPLASM MUSCULOSKELETAL"
"L71";"osteosarcoma"
"L71";"fibrosarcoma"
"L72";"FRACTURE: RADIUS/ULNA"
"L72";"colles' fracture"
"L73";"FRACTURE: TIBIA/FIBULA"
"L73";"pott's fracture"
"L74";"fracture carpal/metacarpal bone"
"L74";"fracture phalange hand/foot"
"L74";"fracture tarsal/metatarsal bone"
"L74";"FRACTURE: HAND/FOOT BONE"
"L75";"FRACTURE: FEMUR"
"L76";"FRACTURE: OTHER"
"L77";"SPRAIN/STRAIN OF ANKLE"
"L78";"SPRAIN/STRAIN OF KNEE"
"L79";"SPRAIN/STRAIN OF JOINT NOS"
"L79";"sprain/strain of other joint/ligament"
"L79";"whiplash"
"L80";"dislocation/subluxation any site, including spine"
"L80";"DISLOCATION/SUBLUXATION"
"L81";"INJURY MUSCULOSKELETAL NOS"
"L81";"deep foreign body"
"L81";"traumatic amputation"
"L81";"traumatic hemartrosis"
"L82";"genu recurvatum"
"L82";"other congenital deformity of the foot"
"L82";"clubfoot (talipes)"
"L82";"congenital dislocation of hip"
"L82";"congenital malformation of skull and face"
"L82";"bow leg"
"L82";"CONGENITAL ANOMALY MUSCULOSKELETAL"
"L83";"NECK SYNDROME"
"L83";"cervical disc lesion  with/without radiation of pain"
"L83";"cervicobrachial syndrome with/without radiation of pain"
"L83";"cervicogenic headache  with/without radiation of pain"
"L83";"osteoarthritis of neck  with/without radiation of pain"
"L83";"torticollis  with/without radiation of pain"
"L83";"spondylosis  with/without radiation of pain"
"L83";"radicular syndrome of upper limbs  with/without radiation of pain"
"L84";"spondylolisthesis"
"L84";"spondylosis"
"L84";"osteoarthrosis/osteoarthritis of spine"
"L84";"facet joint degeneration"
"L84";"collapsed vertebra nos"
"L84";"back strain"
"L84";"BACK SYNDROME WITHOUT RADIATING PAIN"
"L85";"ACQUIRED DEFORMITY OF SPINE"
"L85";"lordosis"
"L85";"kyphoscoliosis"
"L85";"kyphosis"
"L85";"scoliosis"
"L86";"sciatica"
"L86";"BACK SYNDROME WITH RADIATING PAIN"
"L86";"disc prolapse/degeneration"
"L87";"dupuytren's contracture"
"L87";"calcified tendon"
"L87";"bone spurs"
"L87";"BURSITIS/TENDINITIS/SYNOVITIS NOS"
"L87";"tenosynovitis"
"L87";"synovial cysts"
"L87";"trigger finger"
"L87";"fasciitis"
"L87";"ganglion"
"L88";"allied condition: ankylosing spondylitis"
"L88";"allied condition: juvenile arthritis"
"L88";"RHEUMATOID/SEROPOSITIVE ARTHRITIS"
"L89";"OSTEOARTHROSIS OF HIP"
"L89";"osteoarthritis of hip secondary to dysplasia/trauma"
"L90";"osteoarthritis of knee secondary to dysplasia/trauma"
"L90";"OSTEOARTHROSIS OF KNEE"
"L91";"OSTEOARTHROSIS OTHER"
"L91";"arthritis nos"
"L91";"osteoarthritis"
"L91";"traumatic arthropathy"
"L92";"tendinitis around shoulder"
"L92";"rotator cuff syndrome"
"L92";"osteoarthrosis/synovitis of shoulder"
"L92";"frozen shoulder"
"L92";"SHOULDER SYNDROME"
"L92";"bursitis of shoulder"
"L93";"TENNIS ELBOW"
"L93";"lateral epicondylitis"
"L94";"legg-calvé-perthes disease"
"L94";"osteochondritis dissecans"
"L94";"osgood-schlatter disease"
"L94";"scheuermann's disease"
"L94";"slipped femoral epiphysis"
"L94";"OSTEOCHONDROSIS"
"L95";"OSTEOPOROSIS"
"L95";"pathological fracture due to osteoporosis"
"L96";"ACUTE INTERNAL DAMAGE KNEE"
"L96";"acute damage to meniscus/cruciate ligaments"
"L97";"benign musculoskeletal neoplasm"
"L97";"NEOPLASM MUSCULOSKELETAL BENIGN/UNSPECIFIED"
"L97";"musculoskeletal neoplasm not specified as benign or malignant/when histology is not available"
"L98";"mallet finger"
"L98";"pes planus (flatfoot)"
"L98";"genu valgum-varum"
"L98";"hallux valgus/varus"
"L98";"ACQUIRED DEFORMITY OF LIMB"
"L98";"bunion"
"L99";"chronic internal derangement of knee"
"L99";"disorder of patella"
"L99";"dermatomyositis"
"L99";"contractures"
"L99";"costochondritis"
"L99";"arthrodesis"
"L99";"MUSCULOSKELETAL DISEASE OTHER"
"L99";"polymyalgia rheumatica"
"L99";"pathological fracture n0s"
"L99";"paget's disease of bone"
"L99";"malunion/ non-union of fracture"
"L99";"myositis"
"L99";"sjogren's syndrome"
"L99";"scleroderma"
"L99";"reiter's disease"
"L99";"psoriatic arthritis (code also s91)"
"L99";"systemic lupus erythematosis"
"L99";"spontaneous rupture tendon"
"N01";"post-traumatic headache"
"N01";"HEADACHE"
"N03";"PAIN FACE"
"N04";"RESTLESS LEGS"
"N05";"TINGLING FINGERS/FEET/TOES"
"N05";"burning sensation"
"N05";"paraesthesia"
"N05";"prickly feeling fingers/feet/toes"
"N06";"numbness"
"N06";"SENSATION DISTURBANCE OTHER"
"N06";"anaesthesia"
"N07";"CONVULSION/SEIZURE"
"N07";"fit"
"N07";"febrile convulsion"
"N08";"jerking"
"N08";"myoclonus"
"N08";"shaking"
"N08";"tremor"
"N08";"tetany"
"N08";"twitching"
"N08";"ABNORMAL INVOLUNTARY MOVEMENTS"
"N08";"dystonic movements"
"N16";"anosmia"
"N16";"DISTURBANCE OF SMELL/TASTE"
"N17";"VERTIGO/DIZZINESS"
"N17";"woozy"
"N17";"loss of balance"
"N17";"feeling faint/lightheaded"
"N17";"giddiness"
"N18";"paraplegia"
"N18";"paresis"
"N18";"tetraplegia"
"N18";"PARALYSIS/WEAKNESS"
"N19";"SPEECH DISORDER"
"N19";"aphasia"
"N19";"dysphasia"
"N19";"dysarthria"
"N19";"slurred speech"
"N26";"FEAR OF CANCER OF NEUROLOGICAL SYSTEM"
"N27";"FEAR OF NEUROLOGICAL DISEASE OTHER"
"N28";"LIMITED FUNCTION/DISABILITY (N)"
"N29";"NEUROLOGICAL SYMPTOM/COMPLAINT OTHER"
"N29";"ataxia"
"N29";"meningism"
"N29";"gait abnormality"
"N29";"limping"
"N70";"late effect of poliomyelitis"
"N70";"other neurological enterovirus infection"
"N70";"post-polio syndrome"
"N70";"POLIOMYELITIS"
"N71";"MENINGITIS/ENCEPHALITIS"
"N72";"TETANUS"
"N73";"cerebral abscess"
"N73";"NEUROLOGICAL INFECTION OTHER"
"N73";"slow virus infection"
"N74";"MALIGNANT NEOPLASM NERVOUS SYSTEM"
"N75";"BENIGN NEOPLASM NERVOUS SYSTEM"
"N75";"acoustic neuroma"
"N75";"meningioma"
"N76";"neoplasm nervous system not specified as benign or malignant/when histology is not available"
"N76";"NEOPLASM NERVOUS SYSTEM UNSPECIFIED"
"N79";"CONCUSSION"
"N79";"late effect of concussion"
"N80";"extradural haematoma"
"N80";"traumatic intracranial haemorrhage"
"N80";"subdural haematoma"
"N80";"HEAD INJURY OTHER"
"N80";"cerebral injury with/without skull fracture"
"N80";"cerebral contusion"
"N81";"INJURY NERVOUS SYSTEM OTHER"
"N81";"spinal cord injury"
"N81";"nerve injury"
"N85";"hydrocephalus"
"N85";"spina bifida"
"N85";"CONGENITAL ANOMALY NEUROLOGICAL"
"N86";"MULTIPLE SCLEROSIS"
"N86";"disseminated sclerosis"
"N87";"drug induced parkisonism"
"N87";"PARKINSONISM"
"N87";"parkinson's disease"
"N87";"paralysis agitans"
"N88";"petit mal"
"N88";"focal seizures"
"N88";"generalized seizures"
"N88";"grand mal"
"N88";"status epilepticus"
"N88";"EPILEPSY"
"N88";"all types of epilepsy:"
"N89";"MIGRAINE"
"N89";"vascular headache with/without aura"
"N90";"CLUSTER HEADACHE"
"N91";"FACIAL PARALYSIS/BELL'S PALSY"
"N92";"TRIGEMINAL NEURALGIA"
"N92";"tic douloureux"
"N93";"CARPAL TUNNEL SYNDROME"
"N94";"PERIPHERAL NEURITIS/NEUROPATHY"
"N94";"acute infective polyneuropathy"
"N94";"diabetic neuropathy (double code with t89, t90)"
"N94";"guillain-barre syndrome"
"N94";"phantom limb"
"N94";"nerve lesion"
"N94";"neuropathy"
"N95";"TENSION HEADACHE"
"N99";"cerebral palsy"
"N99";"NEUROLOGICAL DISEASE OTHER"
"N99";"neuralgia nos"
"N99";"myasthenia gravis"
"N99";"motor neurone disease"
"P01";"feeling frightened"
"P01";"FEELING ANXIOUS/NERVOUS/TENSE"
"P01";"anxiety nos"
"P02";"adjustment disorder"
"P02";"culture shock"
"P02";"ACUTE STRESS REACTION"
"P02";"feeling stressed/grief/ homesick"
"P02";"immediate post-traumatic stress"
"P02";"shock (psychic)"
"P03";"unhappy"
"P03";"worried"
"P03";"feeling inadequate"
"P03";"FEELING DEPRESSED"
"P04";"FEELING/BEHAVING IRRITABLE/ANGRY"
"P04";"agitation nos"
"P04";"restlessness nos"
"P05";"senescence"
"P05";"SENILITY, FEELING/BEHAVING OLD"
"P05";"concern with aging"
"P06";"SLEEP DISTURBANCE"
"P06";"sleep apnoea"
"P06";"sleepwalking"
"P06";"insomnia"
"P06";"nightmares"
"P07";"loss of libido"
"P07";"frigidity"
"P07";"SEXUAL DESIRE REDUCED"
"P08";"SEXUAL FULFILMENT REDUCED"
"P08";"non-organic impotence or dyspareunia"
"P08";"premature ejaculation"
"P08";"vaginismus of psychogenic origin"
"P09";"SEXUAL PREFERENCE CONCERN"
"P10";"STAMMERING/STUTTERING/TIC"
"P11";"EATING PROBLEM IN CHILD"
"P11";"problem with eating behaviour of child"
"P11";"feeding problem"
"P12";"BEDWETTING/ENURESIS"
"P13";"ENCOPRESIS/BOWEL TRAINING PROBLEM"
"P15";"CHRONIC ALCOHOL ABUSE"
"P15";"alcohol brain syndrome"
"P15";"alcohol psychosis"
"P15";"alcoholism"
"P15";"delirium tremens"
"P16";"drunk"
"P16";"ACUTE ALCOHOL ABUSE"
"P17";"TOBACCO ABUSE"
"P17";"smoking problem"
"P18";"abuse of any prescribed drug"
"P18";"MEDICATION ABUSE"
"P19";"DRUG ABUSE"
"P19";"addiction to drug"
"P19";"drug withdrawal"
"P20";"disturbance of concentration"
"P20";"disorientation"
"P20";"amnesia"
"P20";"MEMORY DISTURBANCE"
"P22";"CHILD BEHAVIOUR SYMPTOM/COMPLAINT"
"P22";"delayed milestones"
"P22";"speech delay"
"P22";"temper tantrum"
"P22";"jealousy"
"P22";"overactive child"
"P23";"delinquency"
"P23";"ADOLESCENT BEHAVIOUR SYMPTOM/COMPLAINT"
"P24";"dyslexia"
"P24";"SPECIFIC LEARNING PROBLEM"
"P25";"empty nest syndrome"
"P25";"PHASE OF LIFE PROBLEM ADULT"
"P25";"mid-life crisis"
"P25";"retirement problem"
"P27";"fear of attempting suicide"
"P27";"FEAR OF MENTAL DISORDER"
"P27";"concern about mental disease"
"P28";"LIMITED FUNCTION/DISABILITY (P)"
"P28";"low self-esteem"
"P29";"hallucinations"
"P29";"multiple psychological symptoms/complaints"
"P29";"poor hygiene"
"P29";"suspiciousness"
"P29";"strange behaviour"
"P29";"PSYCHOLOGICAL SYMPTOM/COMPLAINT OTHER"
"P29";"eating disorders nos"
"P29";"delusions"
"P70";"alzheimer's disease"
"P70";"DEMENTIA"
"P70";"senile dementia"
"P71";"ORGANIC PSYCHOSIS OTHER"
"P71";"delirium"
"P72";"all types of paranoia"
"P72";"all types of schizophrenia"
"P72";"SCHIZOPHRENIA"
"P73";"bipolar disorder"
"P73";"AFFECTIVE PSYCHOSIS"
"P73";"mania"
"P73";"manic depression"
"P73";"hypomania"
"P74";"panic disorder"
"P74";"ANXIETY DISORDER/ANXIETY STATE"
"P74";"anxiety neurosis"
"P75";"SOMATIZATION DISORDER"
"P75";"conversion disorder"
"P75";"hysteria"
"P75";"hypochondriacal disorder"
"P75";"pseudocyesis"
"P76";"puerperal/postnatal depression"
"P76";"reactive depression"
"P76";"mixed anxiety and depression"
"P76";"depressive neurosis/psychosis"
"P76";"DEPRESSIVE DISORDER"
"P77";"SUICIDE/SUICIDE ATTEMPT"
"P77";"successful attempt"
"P77";"suicide gesture"
"P78";"NEURAESTHENIA/SURMENAGE"
"P79";"PHOBIA/COMPULSIVE DISORDER"
"P80";"PERSONALITY DISORDER"
"P80";"adult behaviour disorder"
"P80";"compensation neurosis"
"P80";"psychopathy"
"P80";"munchhausen's syndrome"
"P81";"hyperactivity"
"P81";"attention deficit disorder (add)"
"P81";"HYPERKINETIC DISORDER"
"P82";"POST-TRAUMATIC STRESS DISORDER"
"P82";"chronic post-traumatic stress disorder"
"P85";"MENTAL RETARDATION"
"P86";"ANOREXIA NERVOSA/BULIMIA"
"P98";"PSYCHOSIS NOS/OTHER"
"P98";"acute/ transient/reactive/puerperal psychosis"
"P99";"autism"
"P99";"PSYCHOLOGICAL DISORDERS OTHER"
"P99";"neurosis nos"
"R01";"painful respiration"
"R01";"pleuritic pain"
"R01";"pleurodynia"
"R01";"PAIN RESPIRATORY SYSTEM"
"R02";"SHORTNESS OF BREATH/DYSPNOEA"
"R02";"orthopnoea"
"R03";"rhonchi"
"R03";"WHEEZING"
"R04";"abnormal breathing"
"R04";"apnoea"
"R04";"BREATHING PROBLEM OTHER"
"R04";"respiratory distress"
"R04";"snoring"
"R04";"stridor"
"R04";"tachypnoea"
"R04";"inspiratory wheeze"
"R04";"holding breath"
"R05";"COUGH"
"R05";"cough (dry or moist)"
"R06";"NOSE BLEED/EPISTAXIS"
"R07";"blocked nose"
"R07";"SNEEZING/NASAL CONGESTION"
"R07";"rhinorrhea"
"R07";"running nose"
"R08";"prominent nose"
"R08";"red nose"
"R08";"post-nasal drip"
"R08";"pain in nose"
"R08";"NOSE SYMPTOM/COMPLAINT OTHER"
"R09";"SINUS SYMPTOM/COMPLAINT"
"R09";"blocked sinus"
"R09";"congested sinus"
"R09";"pain/pressure in sinus"
"R21";"lump in throat"
"R21";"large tonsils"
"R21";"tonsillar pain"
"R21";"dry/inflamed/red/sore throat"
"R21";"THROAT SYMPTOM/COMPLAINT"
"R23";"VOICE SYMPTOM/COMPLAINT"
"R23";"aphonia"
"R23";"absence of voice"
"R23";"hoarseness"
"R24";"HAEMOPTYSIS"
"R25";"SPUTUM/PHLEGM ABNORMAL"
"R26";"FEAR OF CANCER OF RESPIRATORY SYSTEM"
"R27";"FEAR OF RESPIRATORY DISEASE OTHER"
"R28";"LIMITED FUNCTION/DISABILITY (R)"
"R28";"disability due to disease of nose/larynx/throat"
"R28";"disability due to hypercapnia"
"R28";"disability due to hypoxia"
"R28";"disability due to reduced lung function"
"R28";"disability due to respiratory disease"
"R29";"chest tightness"
"R29";"RESPIRATORY SYMPTOM/COMPLAINT OTHER"
"R29";"hiccough"
"R29";"fluid on lung"
"R29";"lung congestion"
"R71";"parapertussis"
"R71";"pertussis"
"R71";"WHOOPING COUGH"
"R72";"STREP THROAT"
"R72";"proven streptococcal pharyngitis/tonsillitis"
"R73";"localized nose infection"
"R73";"BOIL/ABSCESS NOSE"
"R74";"UPPER RESPIRATORY INFECTION ACUTE"
"R74";"acute rhinitis"
"R74";"coryza"
"R74";"head cold"
"R74";"pharyngitis"
"R74";"nasopharyngitis"
"R74";"urti/uri"
"R75";"sinusitis affecting any paranasal sinus"
"R75";"SINUSITIS ACUTE/CHRONIC"
"R76";"TONSILLITIS ACUTE"
"R76";"quinsy"
"R76";"peritonsillar abscess"
"R77";"false croup"
"R77";"pseudocroup"
"R77";"LARYNGITIS/TRACHEITIS ACUTE"
"R78";"ACUTE BRONCHITIS/BRONCHIOLITIS"
"R78";"acute lower respiratory infection nos"
"R78";"chest infection nos"
"R78";"bronchitis nos"
"R78";"tracheobronchitis"
"R78";"laryngotracheobronchitis"
"R79";"CHRONIC BRONCHITIS"
"R80";"INFLUENZA"
"R80";"influenza-like illness"
"R80";"para-influenza"
"R81";"pneumonitis"
"R81";"legionnaire's disease"
"R81";"influenzal pneumonia"
"R81";"PNEUMONIA"
"R81";"bronchopneumonia"
"R81";"bacterial/viral pneumonia"
"R82";"PLEURISY/PLEURAL EFFUSION"
"R82";"pleuritis"
"R82";"pleural inflammatory exudate"
"R83";"lung abscess"
"R83";"epiglottitis"
"R83";"fungal respiratory infection"
"R83";"protozoal infection (without pneumonia)"
"R83";"RESPIRATORY INFECTION OTHER"
"R83";"chronic rhinitis nos"
"R83";"chronic nasopharyngitis"
"R83";"chronic pharyngitis"
"R83";"diphtheria"
"R83";"empyema"
"R84";"MALIGNANT NEOPLASM BRONCHUS/LUNG"
"R84";"malignancy of trachea/bronchus/lung"
"R85";"malignancy of larynx/mediastinum/nose/pharynx/pleura/sinus"
"R85";"mesothelioma"
"R85";"MALIGNANT NEOPLASM RESPIRATORY OTHER"
"R86";"BENIGN NEOPLASM RESPIRATORY"
"R87";"FOREIGN BODY NOSE/LARYNX/BRONCHUS"
"R87";"foreign body in lung"
"R88";"injury/trauma to nose/respiratory system"
"R88";"INJURY RESPIRATORY OTHER"
"R89";"CONGENITAL ANOMALY RESPIRATORY"
"R89";"congenital abnormality of nose/pharynx/trachea/larynx/bronchi/lungs/pleura"
"R90";"chronic tonsillitis"
"R90";"HYPERTROPHY TONSILS/ADENOIDS"
"R92";"NEOPLASM RESPIRATORY UNSPECIFIED"
"R92";"respiratory neoplasm unspecified as benign or malignant/when histology is not available"
"R95";"CHRONIC OBSTRUCTIVE PULMONARY DISEASE"
"R95";"chronic obstructive airways disease (coad)"
"R95";"chronic obstructive lung disease (cold)"
"R95";"chronic obstructive pulmonary disease (copd)"
"R95";"chronic airways limitation (cal)"
"R95";"emphysema"
"R96";"ASTHMA"
"R96";"reactive airways disease"
"R96";"wheezy bronchitis"
"R97";"vasomotor rhinitis"
"R97";"hay fever"
"R97";"nasal allergy"
"R97";"ALLERGIC RHINITIS"
"R98";"HYPERVENTILATION SYNDROME"
"R99";"deviated nasal septum"
"R99";"bronchiectasis"
"R99";"RESPIRATORY DISEASE OTHER"
"R99";"aspiration pneumonia"
"R99";"nasal polyp"
"R99";"mediastinal disease"
"R99";"lung complication of other disease"
"R99";"pneumonitis due to allergy/chemicals/dust/ fumes/mould"
"R99";"pneumothorax"
"R99";"pneumoconiosis"
"R99";"other disease of larynx"
"R99";"pulmonary collapse"
"R99";"pulmonary oedema without heart disease/heart failure"
"R99";"respiratory failure"
"S01";"soreness"
"S01";"painful lesion or rash"
"S01";"burning sensation"
"S01";"PAIN/TENDERNESS OF SKIN"
"S02";"PRURITUS"
"S02";"skin irritation"
"S03";"verrucae"
"S03";"WARTS"
"S04";"LUMP/SWELLING LOCALIZED"
"S04";"papule"
"S05";"papules/lumps/swellings in multiple sites"
"S05";"LUMPS/SWELLINGS GENERALIZED"
"S06";"RASH LOCALIZED"
"S06";"blotch"
"S06";"erythema"
"S06";"redness"
"S07";"blotches/erythema/redness occurring in multiple sites"
"S07";"RASH GENERALIZED"
"S08";"'circles under eyes'"
"S08";"cyanosis"
"S08";"SKIN COLOUR CHANGE"
"S08";"flushing"
"S08";"freckles"
"S08";"pallor"
"S09";"paronychia"
"S09";"INFECTED FINGER/TOE"
"S10";"BOIL/CARBUNCLE"
"S10";"abscess"
"S10";"furuncle"
"S11";"infected post-traumatic wound/bite"
"S11";"SKIN INFECTION POST-TRAUMATIC"
"S12";"INSECT BITE/STING"
"S13";"ANIMAL/HUMAN BITE"
"S14";"BURN/SCALD"
"S14";"burn/scald of all degrees"
"S14";"external chemical burn"
"S15";"foreign body under nail"
"S15";"FOREIGN BODY IN SKIN"
"S16";"BRUISE/CONTUSION"
"S16";"ecchymosis"
"S16";"haematoma"
"S17";"graze"
"S17";"bruise if skin broken"
"S17";"ABRASION/SCRATCH/BLISTER"
"S18";"LACERATION/CUT"
"S18";"laceration/cut of skin/subcutaneous tissues"
"S19";"needle stick"
"S19";"puncture"
"S19";"SKIN INJURY OTHER"
"S19";"avulsion nail"
"S20";"CORN/CALLOSITY"
"S21";"SKIN TEXTURE SYMPTOM/COMPLAINT"
"S21";"dry skin"
"S21";"scaling"
"S21";"wrinkles"
"S21";"peeling"
"S22";"clubbing"
"S22";"NAIL SYMPTOM/COMPLAINT"
"S23";"HAIR LOSS/BALDNESS"
"S23";"alopecia"
"S24";"dry scalp"
"S24";"HAIR/SCALP SYMPTOM/COMPLAINT OTHER"
"S24";"hirsutism"
"S26";"FEAR OF CANCER OF SKIN"
"S27";"FEAR OF SKIN DISEASE OTHER"
"S28";"LIMITED FUNCTION/DISABILITY (S)"
"S29";"cellulite"
"S29";"SKIN SYMPTOM/COMPLAINT OTHER"
"S29";"petechiae"
"S29";"problems with umbilicus"
"S29";"spontaneous ecchymosis"
"S29";"sore(s)"
"S70";"shingles"
"S70";"post-herpetic neuralgia"
"S70";"herpes zoster ophthalmicus"
"S70";"HERPES ZOSTER"
"S71";"HERPES SIMPLEX"
"S71";"cold sore"
"S71";"fever blister"
"S72";"SCABIES/OTHER ACARIASIS"
"S73";"PEDICULOSIS/SKIN INFESTATION OTHER"
"S73";"fleas"
"S73";"lice"
"S73";"mites"
"S73";"ticks"
"S74";"tinea"
"S74";"ringworm"
"S74";"onychomycosis"
"S74";"pityriasis versicolor"
"S74";"fungal skin infection"
"S74";"DERMATOPHYTOSIS"
"S75";"MONILIASIS/CANDIDIASIS SKIN"
"S75";"monilial intertrigo"
"S75";"thrush involving nails/perianal region/skin"
"S76";"strep skin infection"
"S76";"pyoderma"
"S76";"erysipelas"
"S76";"SKIN INFECTION OTHER"
"S76";"cellulitis"
"S77";"basal cell carcinoma"
"S77";"MALIGNANT NEOPLASM OF SKIN"
"S77";"malignant melanoma"
"S77";"rodent ulcer"
"S77";"squamous cell carcinoma of skin"
"S78";"LIPOMA"
"S79";"NEOPLASM SKIN BENIGN/UNSPECIFIED"
"S79";"benign skin neoplasm"
"S79";"dermoid cyst"
"S79";"skin neoplasm not specified as benign or malignant/when histology is not available"
"S79";"premalignant lesion"
"S80";"polymorphous light eruption"
"S80";"photosensitivity"
"S80";"senile keratosis"
"S80";"radiation skin damage"
"S80";"solar hyperkeratosis"
"S80";"SOLAR KERATOSIS/SUNBURN"
"S81";"angiomatous birthmark"
"S81";"HAEMANGIOMA/LYMPHANGIOMA"
"S81";"portwine stain"
"S82";"NAEVUS/MOLE"
"S83";"CONGENITAL SKIN ANOMALY OTHER"
"S83";"birthmark"
"S83";"ichthyosis"
"S84";"impetigo secondary to other dermatosis"
"S84";"IMPETIGO"
"S85";"PILONIDAL CYST/FISTULA"
"S85";"pilonidal abscess"
"S86";"DERMATITIS SEBORRHOEIC"
"S86";"dandruff"
"S86";"cradle cap"
"S87";"DERMATITIS/ATOPIC ECZEMA"
"S87";"infantile eczema"
